fb827ba00e89b13a2e89c2ad6a908de7d69a4bce;2017-03-21 10:29:18 +0100;Bernhard Liebl;21355
348519befe9da52248a6d38c1aec6fd8f81efa6b;2017-03-21 10:58:15 +0100;Bernhard Liebl;21355
caac51bafd59dc8a9100d908b00ebe0cc06fb2ec;2017-03-21 12:46:03 +0100;Denis Witt;21355
f748336702151923d9a31309524ce62f0340140a;2017-03-21 13:26:22 +0100;Denis Kloepfer;21355
4e1c2091cb57f6e84feaa2b2155f97253092a7cc;2017-03-21 13:29:15 +0100;Denis Kloepfer;21355
e54e08e5070fc9761d9d820021a863cc8cbcff96;2017-03-21 13:31:12 +0100;Denis Kloepfer;21355
b58e5e5e024927aece78f3981ffca7f1b88b0c37;2017-03-21 13:34:15 +0100;Denis Kloepfer;21355
dcb60fd302fc3cf95c45dab6322b2d9236d97d52;2017-03-21 13:35:52 +0100;Denis Witt;21355
179be969808a18121ac8f8afbaaeec8b4042169d;2017-03-21 14:39:51 +0100;Denis Witt;21355
04d54f82cb19998241b50981387079c75157172c;2017-03-21 14:48:23 +0100;Alex Killing;21355
0faae18393adea752e6f792743b0119bcab3242c;2017-03-21 15:37:20 +0100;Alex Killing;21355
33440b746f126a1673a1e72efe68d413f80fcc95;2017-03-21 16:55:36 +0100;smeyer-ilias;21355
e069b3f4f1bf8a3cba0bf4f7e833b246b2953704;2017-03-21 17:19:35 +0100;smeyer-ilias;21355
5785f1fe52453526aa9c025061d67fa906a32c0f;2017-03-22 10:14:19 +0100;mjansen;21355
656297b07b3d04881bc2db4afa8d1de755521431;2017-03-22 11:48:27 +0100;mjansen;21355
4988d0db12a4f9664116712b2dd44c124d120ddf;2017-03-22 12:33:34 +0100;Denis Witt;21355
f8244d90b8815265d47a648a73b08475c3ca6e3e;2017-03-22 12:38:31 +0100;Denis Witt;21355
efc7089ed9f3dc65865a6e4f0ab801875ec8c44e;2017-03-22 16:00:20 +0100;theodortruffer;21355
a72ef3a963b7cbc43ccd16c5f4d3bb52e4489b3d;2017-03-23 09:51:53 +0100;Alex Killing;21355
fe3574930f92719c94016863c1abaaf9ae8eed60;2017-03-23 10:30:35 +0100;mjansen;21339
4dbbc793e19f525cddc12ba11340ad6787997352;2017-03-23 11:06:45 +0100;mjansen;21339
919186f2e4932e7bca7e4f016f1bcdb22e94e001;2017-03-23 11:35:07 +0100;mjansen;21339
3583a49906ccb14e72ca09328256a41d0c572962;2017-03-23 11:35:39 +0100;mjansen;21339
f785add33ab1b20657ad14a4528f3debd1323395;2017-03-23 11:55:59 +0100;Alex Killing;21355
cfe948def05419fa8990679def15bd73c2af06be;2017-03-23 14:42:14 +0100;mjansen;21414
94d7e333195c605c3a36b424ec6f641ade6d59ef;2017-03-23 14:55:05 +0100;smeyer-ilias;21355
fc73bf2b9014538d7954b852beafa271abdd778e;2017-03-23 14:49:17 +0100;smeyer-ilias;21355
e48805888ca22704bd42feef34fd175b21a00f18;2017-03-23 15:15:56 +0100;mjansen;21339
b28f87bdaf4b3057f7659710764c1c4ae0ecfda1;2017-03-23 15:32:25 +0100;mjansen;21339
4681e7e9c7516abc2caddfa34f48f1135a863e49;2017-03-23 15:40:40 +0100;Nicolas Schäfli;21355
cbaf636651f572a1e9006b9afccd4a209a99320c;2017-03-23 15:54:18 +0100;Nicolas Schäfli;21355
11cca40039d7c71442d284d216fbb6cb4f876d2a;2017-03-23 16:01:13 +0100;mjansen;21339
ac6f1a2243991f580df931df26c3f394daaa23e3;2017-03-23 16:03:01 +0100;mjansen;21339
d1bee42375dac8d317da74df9e253f199e0b1af0;2017-03-23 16:08:48 +0100;mjansen;21339
5a3aa91db867a6ca03357e307259aa514057ecc7;2017-03-23 16:11:22 +0100;mjansen;21414
44c058750b41dd12a0c6f5c06d14c872cf83d08e;2017-03-23 16:32:21 +0100;smeyer-ilias;21355
c112dcbf95b64945acd038bd543778dfbd387dcc;2017-03-23 16:54:47 +0100;smeyer-ilias;21355
50df6e32c54966b81354bbcdbef6c697d0e21669;2017-03-23 17:06:00 +0100;Nicolas Schäfli;21350
5ef25bc1bb234150cd20e4f56c05e3c5b1eaa531;2017-03-23 17:11:57 +0100;smeyer-ilias;21355
90213463444b13adf4af2320a5d09e7cb4f7922e;2017-03-23 17:32:24 +0100;Nicolas Schäfli;21347
84d8f7017e4dbb54e4a40bdc1c950854658c6b20;2017-03-23 17:55:16 +0100;mjansen;21402
349489d0dac7ed3833104e423642ad2bb4d5ee68;2017-03-24 10:33:45 +0100;mjansen;21339
a4c4627eb4c1461f42cbdcbc773687fda16cb485;2017-03-24 10:38:33 +0100;mjansen;21339
2a7ce7326bf5d04b61b77098c01316700c1dd56f;2017-03-24 10:48:11 +0100;mjansen;21355
2d58359fa9638641a8ec36f3465338267a45f44e;2017-03-24 11:28:50 +0100;smeyer-ilias;21355
b9979efb472b5ad0981839bd276ae499ffdcac03;2017-03-24 11:31:11 +0100;smeyer-ilias;21355
adc2f3ceb658a3d1949788b1ea59c611b843301f;2017-03-24 11:46:09 +0100;mjansen;21339
f0cccb3c7977d69047dff8bd6f152d7b39d992c2;2017-03-24 12:07:50 +0100;smeyer-ilias;21348
e4b9e9e72b0b85dd1a726d24d885d1801674016e;2017-03-24 12:56:30 +0100;mjansen;21402
89178018e60fe8892a5d50a9f1f33c8208075a8a;2017-03-24 12:56:58 +0100;mjansen;21402
4f19f30a15a2f6d94b6f50d3217ed645f49a6ca6;2017-03-24 13:05:39 +0100;mjansen;21402
09a1706fa17e286e637dab3cd19fbddb643d5e61;2017-03-24 13:10:19 +0100;mjansen;21402
405e8e78402de1fa210459798c57c6c2955e1acf;2017-03-24 13:13:59 +0100;mjansen;21402
4f55b3a3002eb737a78a24372d8377565ea76518;2017-03-24 13:31:51 +0100;mjansen;21398
63492ef5936d93242cf46d463e3ccc068f4a67e8;2017-03-25 11:55:17 +0100;mjansenDatabay;21348
0ae2e5ee742d56cc55339dbd6468a9b903bef6b7;2017-03-26 21:39:07 +0200;Kiss-Kálmán Dániel;21348
cbf74071fa08e2a92df3ff4e8074e0eaa95940a9;2017-03-26 23:10:03 +0200;Nicolas Schäfli;21355
90839461e91f4a26cf451dcacc295f59f8732720;2017-03-26 23:11:45 +0200;Nicolas Schäfli;21355
b198d37470771cb8ed00066f01dfb2c90f40ceec;2017-03-26 23:34:24 +0200;Nicolas Schäfli;21355
449a3447fcbc4f8924f2fa56e660b4ffa474bbb2;2017-03-27 12:02:17 +0200;mjansen;21339
9e958143763b75c91a65cf8c8a4653457f6269f5;2017-03-27 13:04:03 +0200;Nils Haagen;21355
aa8f04901e7e68338ba6e3d337db47748afec776;2017-03-27 14:11:10 +0200;Stefan Hecken;21348
